"scenario","year","category","gwp_t"
"8: NBS extra",2057,"Woodlands (etc.)",-41.9826959953266
"8: NBS extra",2058,"Agriculture",25.4149924093994
"8: NBS extra",2058,"Peatlands",6.3532763168871
"8: NBS extra",2058,"Woodlands (etc.)",-42.7099826577921
"8: NBS extra",2059,"Agriculture",25.4149924093994
"8: NBS extra",2059,"Peatlands",6.3532763168871
"8: NBS extra",2059,"Woodlands (etc.)",-43.5725627859742
"8: NBS extra",2060,"Agriculture",25.4149924093994
"8: NBS extra",2060,"Peatlands",6.3532763168871
"8: NBS extra",2060,"Woodlands (etc.)",-41.4817331197579
"8: NBS extra",2061,"Agriculture",25.4149924093994
"8: NBS extra",2061,"Peatlands",6.3532763168871
"8: NBS extra",2061,"Woodlands (etc.)",-40.9085833795844
"8: NBS extra",2062,"Agriculture",25.4149924093994
"8: NBS extra",2062,"Peatlands",6.3532763168871
"8: NBS extra",2062,"Woodlands (etc.)",-40.025960886091
"8: NBS extra",2063,"Agriculture",25.4149924093994
"8: NBS extra",2063,"Peatlands",6.3532763168871
"8: NBS extra",2063,"Woodlands (etc.)",-39.4388845451609
"8: NBS extra",2064,"Agriculture",25.4149924093994
"8: NBS extra",2064,"Peatlands",6.3532763168871
"8: NBS extra",2064,"Woodlands (etc.)",-38.9090465830068
"8: NBS extra",2065,"Agriculture",25.4149924093994
"8: NBS extra",2065,"Peatlands",6.3532763168871
"8: NBS extra",2065,"Woodlands (etc.)",-36.9469072970325
"8: NBS extra",2066,"Agriculture",25.4149924093994
"8: NBS extra",2066,"Peatlands",6.3532763168871
"8: NBS extra",2066,"Woodlands (etc.)",-35.6465007213729
"8: NBS extra",2067,"Agriculture",25.4149924093994
"8: NBS extra",2067,"Peatlands",6.3532763168871
"8: NBS extra",2067,"Woodlands (etc.)",-36.6524217946379
"8: NBS extra",2068,"Agriculture",25.4149924093994
"8: NBS extra",2068,"Peatlands",6.3532763168871
"8: NBS extra",2068,"Woodlands (etc.)",-35.6229359053036
"8: NBS extra",2069,"Agriculture",25.4149924093994
"8: NBS extra",2069,"Peatlands",6.3532763168871
"8: NBS extra",2069,"Woodlands (etc.)",-34.7535859230009
"8: NBS extra",2070,"Agriculture",25.4149924093994
"8: NBS extra",2070,"Peatlands",6.3532763168871
"8: NBS extra",2070,"Woodlands (etc.)",-33.6257145246211
"8: NBS extra",2071,"Agriculture",25.4149924093994
"8: NBS extra",2071,"Peatlands",6.3532763168871
"8: NBS extra",2071,"Woodlands (etc.)",-30.5128421490685
"8: NBS extra",2072,"Agriculture",25.4149924093994
"8: NBS extra",2072,"Peatlands",6.3532763168871
"8: NBS extra",2072,"Woodlands (etc.)",-29.4341813903217
"8: NBS extra",2073,"Agriculture",25.4149924093994
"8: NBS extra",2073,"Peatlands",6.3532763168871
"8: NBS extra",2073,"Woodlands (etc.)",-28.1234861384121
"8: NBS extra",2074,"Agriculture",25.4149924093994
"8: NBS extra",2074,"Peatlands",6.3532763168871
"8: NBS extra",2074,"Woodlands (etc.)",-27.0282896507283
"8: NBS extra",2075,"Agriculture",25.4149924093994
"8: NBS extra",2075,"Peatlands",6.3532763168871
"8: NBS extra",2075,"Woodlands (etc.)",-25.5321753867962
"8: NBS extra",2076,"Agriculture",25.4149924093994
"8: NBS extra",2076,"Peatlands",6.3532763168871
"8: NBS extra",2076,"Woodlands (etc.)",-22.2025077673608
"8: NBS extra",2077,"Agriculture",25.4149924093994
"8: NBS extra",2077,"Peatlands",6.3532763168871
"8: NBS extra",2077,"Woodlands (etc.)",-22.3015686814291
"8: NBS extra",2078,"Agriculture",25.4149924093994
"8: NBS extra",2078,"Peatlands",6.3532763168871
"8: NBS extra",2078,"Woodlands (etc.)",-20.8536177129088
"8: NBS extra",2079,"Agriculture",25.4149924093994
"8: NBS extra",2079,"Peatlands",6.3532763168871
"8: NBS extra",2079,"Woodlands (etc.)",-19.6061864928063
"8: NBS extra",2080,"Agriculture",25.4149924093994
"8: NBS extra",2080,"Peatlands",6.3532763168871
"8: NBS extra",2080,"Woodlands (etc.)",-16.1673226502039
"8: NBS extra",2081,"Agriculture",25.4149924093994
"8: NBS extra",2081,"Peatlands",6.3532763168871
"8: NBS extra",2081,"Woodlands (etc.)",-10.7229812132794
"8: NBS extra",2082,"Agriculture",25.4149924093994
"8: NBS extra",2082,"Peatlands",6.3532763168871
"8: NBS extra",2082,"Woodlands (etc.)",-9.33170181185996
"8: NBS extra",2083,"Agriculture",25.4149924093994
"8: NBS extra",2083,"Peatlands",6.3532763168871
"8: NBS extra",2083,"Woodlands (etc.)",-7.24515308563203
"8: NBS extra",2084,"Agriculture",25.4149924093994
"8: NBS extra",2084,"Peatlands",6.3532763168871
"8: NBS extra",2084,"Woodlands (etc.)",-5.48538444872328
"8: NBS extra",2085,"Agriculture",25.4149924093994
"8: NBS extra",2085,"Peatlands",6.3532763168871
"8: NBS extra",2085,"Woodlands (etc.)",-3.69402546052851
"8: NBS extra",2086,"Agriculture",25.4149924093994
"8: NBS extra",2086,"Peatlands",6.3532763168871
"8: NBS extra",2086,"Woodlands (etc.)",-3.72940187477924
"8: NBS extra",2087,"Agriculture",25.4149924093994
"8: NBS extra",2087,"Peatlands",6.3532763168871
"8: NBS extra",2087,"Woodlands (etc.)",-2.74530821638827
"8: NBS extra",2088,"Agriculture",25.4149924093994
"8: NBS extra",2088,"Peatlands",6.3532763168871
"8: NBS extra",2088,"Woodlands (etc.)",-1.75401841097996
"8: NBS extra",2089,"Agriculture",25.4149924093994
"8: NBS extra",2089,"Peatlands",6.3532763168871
"8: NBS extra",2089,"Woodlands (etc.)",-0.820228372400826
"8: NBS extra",2090,"Agriculture",25.4149924093994
"8: NBS extra",2090,"Peatlands",6.3532763168871
"8: NBS extra",2090,"Woodlands (etc.)",0.160426059901126
"8: NBS extra",2091,"Agriculture",25.4149924093994
"8: NBS extra",2091,"Peatlands",6.3532763168871
"8: NBS extra",2091,"Woodlands (etc.)",0.642114980135794
"8: NBS extra",2092,"Agriculture",25.4149924093994
"8: NBS extra",2092,"Peatlands",6.3532763168871
"8: NBS extra",2092,"Woodlands (etc.)",1.07450560893327
"8: NBS extra",2093,"Agriculture",25.4149924093994
"8: NBS extra",2093,"Peatlands",6.3532763168871
"8: NBS extra",2093,"Woodlands (etc.)",2.08615734200053
"8: NBS extra",2094,"Agriculture",25.4149924093994
"8: NBS extra",2094,"Peatlands",6.3532763168871
"8: NBS extra",2094,"Woodlands (etc.)",3.1726205630269
"8: NBS extra",2095,"Agriculture",25.4149924093994
"8: NBS extra",2095,"Peatlands",6.3532763168871
"8: NBS extra",2095,"Woodlands (etc.)",1.99988602568917
"8: NBS extra",2096,"Agriculture",25.4149924093994
"8: NBS extra",2096,"Peatlands",6.3532763168871
"8: NBS extra",2096,"Woodlands (etc.)",2.91688262843455
"8: NBS extra",2097,"Agriculture",25.4149924093994
"8: NBS extra",2097,"Peatlands",6.3532763168871
"8: NBS extra",2097,"Woodlands (etc.)",2.87038591613841
"8: NBS extra",2098,"Agriculture",25.4149924093994
"8: NBS extra",2098,"Peatlands",6.3532763168871
"8: NBS extra",2098,"Woodlands (etc.)",2.67558486976942
"8: NBS extra",2099,"Agriculture",25.4149924093994
"8: NBS extra",2099,"Peatlands",6.3532763168871
"8: NBS extra",2099,"Woodlands (etc.)",2.97093521028362
"8: NBS extra",2100,"Agriculture",25.4149924093994
"8: NBS extra",2100,"Peatlands",6.3532763168871
"8: NBS extra",2100,"Woodlands (etc.)",1.00701107584653
